1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973
