0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1
0.5,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.5,0.5,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.5,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.5,0.7310585975646973,0.5,0.5,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.5,0.5,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.5,0.7310585975646973,0.5,0.7310585975646973,0.7310585975646973,0.5,0.7310585975646973,0.5,0.7310585975646973,0.5,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973,0.7310585975646973
